1.876754632084885743e-01,-1.046877284623215325e-02,-4.520043151646316315e-02,-1.156861358666046169e-02,1.272634496200869374e-02,-1.206683257477014076e-02,-9.879124870032373815e-03,-8.650848572595374805e-03,6.193691824919831529e-03,8.404678914761017430e-03,-6.159421679973138553e-03,1.882971551342613268e-03,-2.062777515971860303e-03,-1.141396901225824774e-02,-1.793776641798722898e-02,7.781674551496134060e-03,2.187373339232307878e-03,1.911788865985870455e-03,3.366460540637280108e-03,8.486201105573965876e-04,-5.011495794622971948e-03,-1.774614108093746506e-03,-3.450851929567241329e-03,-2.236609869494927093e-04,2.384334122712548996e-03,7.200403473572254730e-04,-2.304967913510764643e-03,-3.368557847865296523e-03,6.494051120029601092e-04,-1.968833205474037652e-03
1.832480036030897375e-01,-1.212622697902153261e-02,-2.221851777860608945e-02,-5.598067074742210658e-03,-9.837253935646354461e-03,-8.065964938433511575e-03,3.222722438426292579e-03,-1.114153270457364509e-02,-2.448696698036379946e-02,1.543848738154866146e-02,-7.577108738863851979e-03,8.808691509490537003e-03,1.531508256209000414e-03,-2.283119882131801320e-03,-1.399936084461456337e-03,1.023301022058309070e-03,-1.166058393663694181e-04,-1.773360448758365187e-03,-3.636087336177004723e-03,8.374007072708174052e-04,4.806839755430299295e-03,1.407116708909389826e-04,2.700655260766925136e-03,-1.189984083410782672e-03,-4.773929720085813566e-03,-6.172707441357664108e-04,3.548976035148037819e-03,-2.241105794389109795e-03,-4.700107139802226896e-04,6.218858619984954719e-03
1.864848015262808301e-01,-9.797512799850157869e-03,-3.628747400353848213e-02,-8.443856956403809899e-03,1.110944210576750302e-02,-2.101252244134453172e-03,-7.343022273651551336e-03,4.134833922049620009e-04,1.636420395904136099e-02,-1.017096769535538736e-02,4.185837515198323651e-03,-1.224519302466168906e-02,4.123946643168113248e-03,8.334113747623947757e-03,8.944690273138272349e-03,8.777639076598358803e-06,-5.005890852330837672e-03,-6.239355885645820818e-03,-2.819279935383771363e-03,3.143011134016701191e-03,6.649222915162377942e-03,1.415922696484920966e-03,9.195972444562249817e-04,-1.146019468965503224e-03,-2.570231421019559138e-03,-1.019230314786063194e-03,4.025492525501363217e-03,-3.338867098928950672e-03,-2.448533316125018846e-05,4.391959027135649597e-03
1.860690419398269013e-01,-8.870380530049517057e-03,-4.717778296876404959e-02,-1.124927651356274344e-02,2.277052675836994250e-02,-3.671361849874491684e-03,-1.451914715231234290e-02,2.620739681563696941e-03,3.509363667873739018e-02,-1.641161412988305021e-02,6.476502950966521975e-03,-1.844880085399265221e-02,2.422032007528527025e-03,6.013974318513929697e-03,3.052114724847396817e-03,2.379800067450350918e-03,-5.723943599461996969e-03,-5.669402073657834641e-03,5.254134215424771052e-04,3.400190359605404899e-03,2.580666159595372197e-03,1.507170078169472582e-03,-1.677679811003554740e-03,-5.177592875883996150e-04,1.517880714801732008e-03,-3.209784117373552315e-04,1.923500994026793682e-03,-4.122421919393068866e-03,5.511988605673051643e-04,3.044944686265762130e-05
1.885012488646822804e-01,-9.245074258205832410e-03,-5.132568481895388723e-02,-1.276168315388752188e-02,2.342802377700917496e-02,-8.296320209840349347e-03,-1.544350809463661441e-02,-1.787418302124983921e-03,2.954559309638790654e-02,-6.918316298708360006e-03,9.573349098123876523e-04,-1.110658650479232588e-02,-6.951462958062566613e-04,-4.333693258433683748e-03,-1.090727117009506440e-02,7.000907426224538092e-03,-1.487477552496806188e-03,-8.265998743758804206e-04,4.045182774999787900e-03,2.441169931360587155e-03,-3.969429200280942018e-03,-8.950963713977218858e-04,-4.662418270644627140e-03,-5.284723794716507080e-04,4.295731310493730234e-03,6.038192451321317293e-04,-2.226224960543277034e-03,-4.784468568149903914e-03,9.170955286091535610e-04,-3.880627882629879982e-03
1.556113021712177413e-01,-4.058991725897351417e-03,-4.306145582752571310e-02,-8.537013619736707679e-03,2.770479265724563531e-02,5.335874443662377668e-03,-1.427281800927576207e-02,1.085077796437802604e-02,4.210067685446251123e-02,-2.330542549205750352e-02,9.856155353341706712e-03,-1.695099646992537235e-02,-1.064677951691047567e-03,8.347201340139685788e-03,1.166186780907882761e-02,-5.859811878661733142e-03,-3.441887879796261696e-03,1.471912151450621275e-03,-7.872510537266555182e-05,-1.448311313127107229e-03,6.289213327900873216e-04,1.755318239538138797e-04,3.215290182326429116e-03,-5.439251443843924703e-04,3.847832549674919220e-04,-6.095219305254340712e-04,8.619004835638795561e-04,5.564576084387604440e-03,-1.215359597316897824e-03,-1.061568299933353257e-03
1.668221270885159591e-01,-4.987980779752448739e-03,-4.774252357984389711e-02,-1.014074345757158199e-02,2.995885077163051857e-02,2.855443974079979914e-03,-1.641769264090087860e-02,9.113387937485489115e-03,4.548581602467682145e-02,-2.277529646147763084e-02,9.170896160342103740e-03,-1.882589630331563124e-02,-7.802203371157057738e-04,6.077684729578010717e-03,6.083173626614723530e-03,-1.697242862592074873e-03,-3.874498440163178133e-03,1.497182140828912718e-04,1.658855483756399400e-03,5.754073866923055381e-06,-1.131752295843420049e-03,-6.733254310042957656e-05,3.438916568183015480e-04,-6.037737484295057017e-04,2.351360094970022553e-03,6.942832710601343533e-06,-7.524558741785138290e-04,1.938647031039975651e-03,-4.314872059767036134e-04,-3.120075572155498692e-03
1.849408885161301919e-01,-9.112634315530998563e-03,-5.063956241261299146e-02,-1.264926451756248800e-02,2.277936087676205035e-02,-9.124935258478071229e-03,-1.510927576013408949e-02,-2.702393109969191288e-03,2.733806741576365676e-02,-4.601996424141768273e-03,-2.790608330847974645e-04,-9.017545823064479493e-03,-1.563731553125402747e-03,-6.638114705699064803e-03,-1.385244400343960125e-02,7.689241404386475132e-03,-3.143639367602104294e-04,6.946125965887456864e-04,4.912969488802291715e-03,2.035789429758435524e-03,-5.816778421010521463e-03,-1.562606973800906036e-03,-5.215896941471617060e-03,-5.245824521963515438e-04,4.967522468591893843e-03,8.945964820197592829e-04,-3.521879866289787196e-03,-4.261776234310662125e-03,8.853463756547634437e-04,-5.178024380932435590e-03
1.846510674361045157e-01,-8.560282011263407528e-03,-5.193858049010179750e-02,-1.267461638640548713e-02,2.676800025681802184e-02,-6.219071596492845196e-03,-1.695822304537735262e-02,1.359293359946009763e-03,3.797498463127164242e-02,-1.346742736732270754e-02,4.277553627164381971e-03,-1.616012235209971989e-02,-6.424451585794268313e-05,-5.804595802371563572e-04,-6.360879867210763108e-03,5.493311386254689545e-03,-3.136844059870817682e-03,-2.067729531077136616e-03,3.888947209016154014e-03,2.750911628056150471e-03,-2.969177790376737510e-03,-2.709318948724312275e-04,-4.357202559826355535e-03,-4.245154786435396087e-04,4.762122521681889237e-03,4.375936759630675937e-04,-1.718412116132212245e-03,-4.166975539443023083e-03,8.838980912586916162e-04,-4.386224091254582215e-03
1.749196952762799295e-01,-6.970090838439219928e-03,-4.787850408295449972e-02,-1.080913829023864153e-02,2.770353462721027518e-02,-1.658006771124082078e-04,-1.628170775072999149e-02,6.829663302033831679e-03,4.389427221034387927e-02,-2.209778900831543824e-02,9.028147184296479374e-03,-2.056786848082850158e-02,8.146574538176340691e-04,6.733763760211669037e-03,5.183886645159101886e-03,-5.237415450208869817e-05,-5.030587065097345476e-03,-2.714577651609048105e-03,1.512531379299305190e-03,1.709425236220953916e-03,1.326562653725364845e-04,5.716770679267696052e-04,-8.122457289345866955e-04,-3.879062334020559112e-04,2.585747582215087992e-03,-6.032256468524465237e-05,1.458085363088466001e-04,-2.258927398815756824e-04,3.454518283894238666e-05,-2.603611522316310462e-03
1.895861594890043134e-01,-9.202597374166008801e-03,-4.819599531398573167e-02,-1.165242024142434940e-02,2.269843599964528960e-02,-4.685501609307943412e-03,-1.481430568972225831e-02,1.427669207796923448e-03,3.421104247424115036e-02,-1.471086273135778152e-02,5.495360437237655285e-03,-1.777521077950037359e-02,2.448778143642749584e-03,4.177006570759050734e-03,-2.550640353505461084e-04,4.339882653568126469e-03,-5.342443407662062632e-03,-5.671758154056519979e-03,1.190332561519551451e-03,3.688323762013654729e-03,1.144922239790338451e-03,1.090071999266621671e-03,-2.989713026619957286e-03,-5.296520448619466536e-04,2.026084112524924753e-03,1.128065953282654077e-04,5.500924208887127348e-04,-5.620732703442664173e-03,8.392343398020775435e-04,-7.918684284896568846e-04
1.650273448707576807e-01,-3.023052186769670073e-03,-4.402860086791100108e-02,-8.375779542013055828e-03,2.948158036579323280e-02,8.954910928730705141e-03,-1.459839958376991063e-02,1.195966029176175061e-02,4.357096138206210251e-02,-2.444129840674690371e-02,1.028355506529335557e-02,-1.773099726571198548e-02,1.530134141446473075e-03,9.525667734762986380e-03,1.044688127550762700e-02,-1.070439571801431143e-03,-4.399552823047700456e-03,-2.038706066830727956e-03,-4.115292797786992821e-04,-3.577120314002508821e-04,2.407944458890503257e-03,1.214594884504332454e-03,1.312679143079704090e-03,2.752020503196732316e-04,9.633627147745629934e-05,2.157386669227035999e-04,2.709322202785773752e-04,1.024130187473002015e-03,-2.553817122657916485e-04,1.692771786478783770e-04
1.883602036094262078e-01,-1.038123553786681266e-02,-3.782130642192468167e-02,-9.089750973906180267e-03,1.018232743681062903e-02,-4.623097348230117108e-03,-7.642188053304040281e-03,-2.322110417107264152e-03,1.248602600996530365e-02,-5.167042765021266984e-03,1.863377522836549924e-03,-9.060878339463906278e-03,3.517330439216449171e-03,4.235016438282203366e-03,2.638320198896852535e-03,2.517188051760294466e-03,-4.474699890368027955e-03,-6.411623169914728963e-03,-1.958632683703070802e-03,2.729445404447342419e-03,4.490219985102669731e-03,1.564538681028131758e-03,-1.629966050013337221e-04,-2.628322182730816908e-04,-1.924003967359581846e-03,-3.562971406143931700e-04,2.619538053019263707e-03,-4.954029265635438543e-03,5.165994126490093281e-04,3.630727222804441389e-03
1.680676411978419826e-01,-6.790685771270905946e-03,-3.203872429824767415e-02,-7.040810795862145061e-03,1.889901215249822214e-02,5.778414148238666947e-03,-9.130280552424950569e-03,8.639468994727632703e-03,2.967452278271791657e-02,-2.075442078302284360e-02,9.292668681280227133e-03,-1.781695671378062326e-02,8.721224771734072123e-03,1.288971264186467361e-02,1.061633573248860728e-02,3.592606559186503450e-03,-3.105398676592893790e-03,-8.737955229177722313e-03,-3.043561402192634414e-03,3.486402933917285944e-03,7.127279891368563415e-03,1.816938892490722315e-03,-1.721241160324245940e-03,4.614825170675863225e-04,-2.521222873966179855e-03,1.163207919946937291e-04,1.673499882638870796e-03,-1.163267748503406989e-03,6.566026645587158365e-04,3.718350816462961950e-03
-5.079032945773995916e-02,-8.801494298639611635e-02,-3.608839935377879810e-02,5.719114076009042258e-02,1.889464224525234243e-02,-1.457644147660772278e-02,-1.229537950946190707e-02,8.169945778939091685e-03,-1.832162391219046768e-02,-2.262346431577290980e-03,-1.252447784288421469e-02,-9.263012444613078281e-03,-3.931378688740484913e-03,4.094735267973789380e-03,9.696606173854723995e-03,7.910756872497246017e-03,4.276712627694281323e-03,-4.418710661498806967e-04,2.128072125715334360e-03,9.077892608645894701e-03,-2.538076514775085193e-03,-1.280518443394227171e-02,8.594153687534470537e-03,1.353776279644009622e-02,5.955793364688631748e-03,1.492375851812143862e-02,3.187813630641276891e-03,-2.706546174907803297e-03,-6.002822145235405839e-03,-6.341045068246536692e-04
-2.819079050193003255e-02,-7.482806613841186394e-02,-4.281851861819140070e-02,6.083388730348342037e-03,1.320117205614208984e-02,5.202708578759355877e-03,3.401039492423335586e-02,-1.802579801742183047e-02,-3.758214817259492892e-03,-2.344831805624637833e-02,3.433266827929347398e-02,3.301206651519518562e-03,9.834091363928532809e-03,-1.534611434528863200e-02,7.273030436902421783e-04,-2.728587147357464538e-04,-6.175872250486077845e-03,-1.177970802625814828e-02,-2.797616432610226019e-03,4.937703119237154105e-04,-1.319135553394545739e-02,-3.550912900283809560e-04,4.867132604611622629e-03,1.675994011626712882e-02,-9.150815595333089978e-04,1.071623359212509097e-06,4.921973731597559937e-03,5.030546170463792710e-03,9.674136300682023397e-04,4.105923683772394646e-03
-4.540751713017573271e-02,-8.011425293924781532e-02,-3.814434815887435964e-02,4.932399860784322104e-02,1.100520356487566520e-02,-5.254100385204435453e-03,3.071664861355533765e-02,-2.513613110790402158e-02,1.168415961440673508e-02,1.443938377304538603e-03,1.885629249266607479e-02,1.827397262016547744e-02,1.499226396387411380e-03,4.323821558290927205e-04,6.097037222044649624e-03,2.187359198297148498e-03,1.855234263449868351e-03,-1.591262660607223626e-03,-6.209062254760768472e-03,1.684647362483900415e-02,-7.293567140194272573e-04,-1.600912643076079708e-02,-4.083168093688814386e-03,1.419466755602177832e-02,-2.823464983986629945e-03,1.371290210359570570e-02,8.371112862763003398e-03,-5.288564518199481744e-04,-9.900947548519613631e-03,-4.721801125510459093e-03
-4.040544823832490501e-02,-7.581854517217403999e-02,-9.497959323800118925e-03,7.469300107153099832e-02,-1.735332597544137672e-03,-8.459131650031932736e-03,-1.388955241689781087e-02,-2.326559838168152511e-02,3.912254059743999757e-02,3.103498447676178440e-02,-1.121808770874162600e-02,2.253049248608902932e-02,-6.367167361624348487e-03,1.502444325742071859e-02,1.531124380124322670e-02,4.783632563515240882e-03,4.342620493523333472e-03,-1.892637240732744088e-04,-5.693527133098826541e-03,1.413261949501543741e-02,1.522262933749956833e-03,-1.429456560182637385e-02,-5.119636070539732367e-03,9.009397431404497780e-03,-2.881062660999991927e-03,6.561379118576360532e-03,4.189151319335641596e-03,-5.189330916680771682e-04,-5.057494260234741794e-03,-2.760665807238817278e-03
-3.941833954988651495e-02,-7.053811716131307141e-02,-2.493144876765021611e-02,7.451343814249482278e-02,1.327277217618960149e-02,-1.643725961625353005e-02,1.062531631884985764e-03,-1.150017822940469468e-02,1.164877488088165124e-02,1.148170959207296324e-02,-1.850765521461546995e-04,1.502112814468231118e-02,-9.277429185422857855e-03,1.170486697028028794e-02,1.187997588626784826e-02,7.401266487000378487e-03,1.509141963137140005e-03,3.526094318323045457e-03,-6.551210184248896541e-03,2.005642744892114845e-02,1.131068856688825178e-03,-1.970316307252125212e-02,-7.265718984693590558e-03,1.820079484332417022e-02,-2.677030806673785443e-03,1.714568627950544336e-02,7.894818643510489314e-03,-1.924082141535464691e-03,-8.474142562042671564e-03,-4.457361792280145098e-03
-3.845053761129074016e-02,-6.663780852727646531e-02,-2.134926453218066386e-02,7.492609328865088014e-02,2.452698713918028545e-02,-2.329597649733517600e-02,-2.560830747629954524e-02,3.122449874901727512e-02,-3.228913208849545913e-02,-1.244534374555844071e-02,-9.974199275969358042e-03,-1.932359050865343000e-02,5.831660939142583808e-03,-5.890597243489554061e-03,-7.471053107868234379e-03,-3.848439063355149625e-03,3.555792381909342152e-03,-3.516341459830503620e-03,6.570060559663529025e-03,-5.849353926667816110e-03,3.099423185216705710e-03,2.652098959821738450e-03,7.776296313719544516e-03,-3.940016376173335715e-03,3.679982141344594060e-03,2.505022155474895197e-04,1.674601982521918813e-03,-1.502850581587342107e-03,-4.971347941710516950e-03,-1.595344491133050249e-04
-3.951979797472097294e-02,-6.922098045964475421e-02,-2.999428587988624967e-02,9.796798180871091333e-02,3.204211341475153574e-02,-3.396510129813661710e-02,-1.648752935718620499e-02,2.046978455104666444e-02,-3.108230326398143603e-02,-1.227636393568410679e-02,-1.847949315132748445e-03,-9.638476408707888701e-03,-1.210556104992750737e-02,2.699359763697956570e-03,2.338273671268480125e-03,8.477476549268017636e-03,-4.872329690343446366e-03,6.362908611326732744e-03,-9.186149287860927105e-05,3.131072819677468630e-03,-2.277905713045498505e-04,-2.182115182082243476e-03,-2.415913774031140887e-04,4.299159015163959811e-03,2.812505540596039588e-03,9.661664332959367038e-03,4.454500661284742369e-03,-4.957684122382619192e-04,-5.890884142526047265e-03,2.229563110952574763e-03
-5.745142924664198986e-02,-9.820025791935024784e-02,-3.726693570945610601e-02,-2.267195689369515418e-04,6.033429731605284042e-03,8.547110449156639089e-03,-7.159897029574300610e-03,-1.512363934191608000e-02,-1.053464769688146688e-02,-4.472633641534223478e-03,-2.088066009244834032e-03,-1.521792697386014932e-03,3.414155081275641913e-03,-6.592079839635968212e-03,1.884554684024431631e-02,1.132226950077147055e-02,4.710605738693741246e-03,-7.809935280126456374e-03,2.168075174966807746e-03,7.754731088208089221e-03,-1.637978222485182711e-02,-8.103873486077306162e-03,1.377422234880379577e-02,1.276767477879044849e-02,7.386896718265135303e-03,1.110508898370898834e-02,2.622165592802934431e-03,8.591674800236073252e-04,-2.871389259936252443e-03,4.879908578199986663e-03
-4.121152534386214594e-02,-7.489462390542125925e-02,-2.144100863707724264e-02,7.878020276940297939e-02,9.964571787633014557e-03,-1.552958342524216745e-02,-5.555834868271910913e-03,-1.375976923526438592e-02,1.839338323440043582e-02,1.730471241667003168e-02,-4.996098625710321262e-03,1.623913899711650066e-02,-9.508678074659205476e-03,1.332019682381267549e-02,1.382895440787074506e-02,7.935448248627970103e-03,2.020508430931524692e-03,2.875261057522090439e-03,-6.055894534701796762e-03,1.858405866397987161e-02,3.757196277840971666e-04,-1.835945693688617944e-02,-5.742231746016263939e-03,1.651563837353890382e-02,-1.921332297685216309e-03,1.536407915094249732e-02,7.540780003116149231e-03,-1.390569578921396635e-03,-8.293874209939012046e-03,-2.729299689284400959e-03
-3.817168739503509073e-02,-6.772074342254733037e-02,-2.778041968162857367e-02,9.414965595499848183e-02,2.504281951155041749e-02,-2.844455417753292276e-02,-5.383414435570179311e-03,3.684975353700421872e-03,-8.791045812792551081e-03,-6.041594189466815458e-04,3.252744673093970005e-03,6.535999539742346973e-03,-1.187741602289522740e-02,7.623573925793673302e-03,6.416030678076445337e-03,7.352140557091139776e-03,-3.120348265786272116e-03,5.938595229248470539e-03,-5.987701459211062192e-03,1.429359887516541520e-02,3.196364249516975807e-03,-1.314300867177136539e-02,-8.733855173811340758e-03,1.158273363822459080e-02,-2.544869446965009226e-03,1.375103220793240551e-02,7.233477063486227002e-03,-1.044719334761875932e-03,-7.119304244104005149e-03,-3.564157821751719711e-03
-4.054894974395012452e-02,-7.466395064301432904e-02,-1.531310245425710446e-02,9.385187065641792392e-02,1.337386762891038666e-02,-2.197147703296545643e-02,-2.567245443297748800e-02,2.157522806274725195e-03,7.041133014817182838e-03,1.396253043562990966e-02,-1.208237139841978128e-02,5.796488720232298962e-03,-2.703325442999418744e-03,8.132118445813836180e-03,8.219561196099667982e-03,2.037672514818700178e-03,3.189452755323381704e-03,-3.838350160660569839e-03,-1.884788338109070127e-03,7.363648575135111826e-03,-1.067301129163614149e-03,-9.130229359271310741e-03,2.404995782722831911e-03,5.896090791557580431e-03,-1.972663168073330794e-03,2.957506863496585370e-03,3.697839355412743580e-03,-1.409004341913469701e-03,-9.896690020698957826e-03,-4.352103907869829189e-03
-3.368278294309764304e-02,-6.680229448228881817e-02,8.939827043782034438e-03,7.041457294630877606e-02,-9.012895443068338897e-03,-6.420798938196104269e-03,-2.687145469267693612e-02,-1.969945689473859632e-02,4.011972423499004375e-02,2.911347881826702177e-02,-1.128757313453595049e-02,1.963666243449268059e-02,-2.915825812867275154e-03,1.082294672538549815e-02,1.005703161359201153e-02,2.791125464632894428e-03,9.083636937334700059e-04,-2.025731656000743976e-03,-3.914218730319910140e-03,9.240480593427470926e-03,-7.964276252509077184e-03,-5.856961634858551084e-03,1.696658451610464930e-03,9.653379253969314455e-03,-5.169735119823057681e-03,2.385979703009233604e-03,6.427803212900200236e-03,1.053365379447747429e-03,-8.600289788635549770e-03,9.368816458844085962e-05
-4.041505276436815203e-02,-7.026315234638814966e-02,-3.693193593921943046e-02,8.043139954308388406e-02,3.150625063588125691e-02,-2.791769042427776071e-02,5.981094111400926845e-03,1.239219210508852274e-02,-3.383749416070636756e-02,-2.323056478396846175e-02,1.660362685674907773e-02,-7.149298718933847462e-03,-7.351379834238493290e-03,-6.613062295485584198e-03,-3.825461189222121531e-03,5.462685900999615304e-03,-9.457250066090891819e-03,4.301640792378993820e-03,-1.478669430881031973e-03,-5.793268210478450713e-04,-3.401695742188039478e-03,3.347634666056048796e-03,-1.437219783863116123e-03,4.956810232090326854e-03,1.373568951483837607e-03,6.048081932521968788e-03,6.642500218491283193e-03,3.795578508757060758e-03,-3.071662681737531621e-03,4.146770326693770270e-03
